Labdoo ID,Status,Hub,Edoovillage,Country,Serial number,Pick me up,Model,Date created,Wh,Dootrips,Notes
6748,S8,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Germany, Berlin: Refugees on Rails",Germany,Type 1297-CTO S/N LR-5AV2P,no,Lenovo Thinkpad Edge E325,2016-03-01,0,,
6747,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Kenya, Mombasa: Matterhorn Children Center",Kenya,L3BY972,no,Lenovo ThinkPad T60,2016-03-01,47.52,#000000117,
6746,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Germany, Mülheim an der Ruhr: Sprachförderungsraum für Flüchtlingskinder und Eltern (NIL eV Forum BZ)",Germany,1035570 (DW 1206648),no,Tarox 280S,2016-03-01,0,,"gespendet von DW Deutsche Welle Bonn , vielen Dank."
6745,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Germany, Mülheim an der Ruhr: Sprachförderungsraum für Flüchtlingskinder und Eltern (NIL eV Forum BZ)",Germany,1035672 (DW 1206750),no,Tarox 280S,2016-03-01,0,,"gespendet von DW Deutsche Welle Bonn , vielen Dank."
6744,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Germany, Mülheim an der Ruhr: Sprachförderungsraum für Flüchtlingskinder und Eltern (NIL eV Forum BZ)",Germany,1035577 (DW 1206655),no,Tarox 280S,2016-03-01,0,,"gespendet von DW Deutsche Welle Bonn , vielen Dank."
6743,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Germany, Mülheim an der Ruhr: Sprachförderungsraum für Flüchtlingskinder und Eltern (NIL eV Forum BZ)",Germany,1035647 (DW 1206725),no,Tarox 280S,2016-03-01,0,,"gespendet von DW Deutsche Welle Bonn , vielen Dank."
6742,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Germany, Mülheim an der Ruhr: Sprachförderungsraum für Flüchtlingskinder und Eltern (NIL eV Forum BZ)",Germany,1045126 (DW 1207023),no,Tarox 280S,2016-03-01,0,,"gespendet von DW Deutsche Welle Bonn , vielen Dank."
6741,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Kenya, Nairobi: Daystar Junior Educational Centre Mabatini (Mpito eV)",Kenya,-,no,Apple iBook G4,2016-03-01,0,#000000138,"gespendet von Hr. Schmitz über Hr. Helmich , Mülheim an der Ruhr, vielen Dank."
6740,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Germany, Mülheim an der Ruhr: Sprachförderungsraum für Flüchtlingskinder und Eltern (NIL eV Forum BZ)",Germany,1035616 (DW 1206694),no,Tarox 280S,2016-03-01,0,,"gespendet von DW Deutsche Welle Bonn , vielen Dank."
6739,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Germany, Mülheim an der Ruhr: Sprachförderungsraum für Flüchtlingskinder und Eltern (NIL eV Forum BZ)",Germany,1035606 (DW 1206684),no,Tarox 280S,2016-03-01,0,,"gespendet von DW Deutsche Welle Bonn , vielen Dank."
6738,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Germany, Mülheim an der Ruhr: Sprachförderungsraum für Flüchtlingskinder und Eltern (NIL eV Forum BZ)",Germany,1035662 (DW 1206740),no,Tarox 280S,2016-03-01,0,,"gespendet von DW Deutsche Welle Bonn , vielen Dank."
6737,S4,Labdoo Hub Vilafranca @ Torres | Labdoo School Hub Vilafranca - Col·legi Vedruna Sant Elies | Labdoo Hub Rome,"Thailand, Mae Hong Son: The Buddha Kasettra School",Thailand,CNF84018RK,no,HP PAVILON DV5,2016-03-01,0,,
6736,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Germany, Mülheim an der Ruhr: Sprachförderungsraum für Flüchtlingskinder und Eltern (NIL eV Forum BZ)",Germany,1035564 (DW 1206642),no,Tarox 280S,2016-03-01,0,,"gespendet von DW Deutsche Welle Bonn , vielen Dank."
6735,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Kenya, Nairobi: Success Care Centre (Mpito eV)",Kenya,L3-Y3169 08/02,no,Lenovo T61,2016-03-01,57.2,#000000138,
6734,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Germany, Mülheim an der Ruhr: Sprachförderungsraum für Flüchtlingskinder und Eltern (NIL eV Forum BZ)",Germany,1035556 (DW 1206634),no,Tarox 280S,2016-03-01,0,,"gespendet von DW Deutsche Welle Bonn , vielen Dank."
6733,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Bosnia and Herzegovina, Bosanski Petrovac: Grundschule Ahmet Hromadzic (Leben und Lernen in Bosnien eV)",Bosnia and Herzegovina,LMVYMY5,no,Lenovo ThinkCentre 9194-A1G,2016-02-29,0,#000000119,"gespendet von T. Wellfonder aus Mülheim Ruhr / Sandvik , vielen Dank."
6732,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Bosnia and Herzegovina, Bosanski Petrovac: Grundschule Ahmet Hromadzic (Leben und Lernen in Bosnien eV)",Bosnia and Herzegovina,S4EXF92,no,Lenovo ThinkCentre 3265-A1G,2016-02-29,0,#000000119,"gespendet von T. Wellfonder aus Mülheim Ruhr / Sandvik , vielen Dank."
6731,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Bosnia and Herzegovina, Bosanski Petrovac: Grundschule Ahmet Hromadzic (Leben und Lernen in Bosnien eV)",Bosnia and Herzegovina,LMVYMZ1,no,Lenovo ThinkCentre 9194-A1G,2016-02-29,0,#000000119,"gespendet von T. Wellfonder aus Mülheim Ruhr / Sandvik , vielen Dank."
6730,S1,Labdoo School Hub Madrid - Colegio Balder,,Spain,WM3B2200BG,no,TravelMate 4052LMi,2016-02-29,0,,
6729,S4,Labdoo Annahmestelle 51429 Bergisch Gladbach: Frank Dietz (Freifunk),"Germany, Overath: Flüchtlingsprojekt Overath",Germany,CZC0493N4D,no,HP Compaq 8100 Elite SFF PC,2016-02-29,0,,Gespendet von BNP Paribas Real Estate GmbH. Vielen Dank!
6728,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Bosnia and Herzegovina, Bosanski Petrovac: Grundschule Ahmet Hromadzic (Leben und Lernen in Bosnien eV)",Bosnia and Herzegovina,94PEBC003374 (DW 1205545),no,Asus Eee Top,2016-02-29,0,#000000119,"gespendet von DW Deutsche Welle Bonn , vielen Dank."
6727,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Bosnia and Herzegovina, Bosanski Petrovac: Grundschule Ahmet Hromadzic (Leben und Lernen in Bosnien eV)",Bosnia and Herzegovina,-,no,No Name PC,2016-02-29,0,#000000119,"gespendet von arns.steuerberatung aus Köln , vielen Dank."
6726,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Bosnia and Herzegovina, Bosanski Petrovac: Grundschule Ahmet Hromadzic (Leben und Lernen in Bosnien eV)",Bosnia and Herzegovina,5818230,no,Silverstone Turtle Silence PC,2016-02-29,0,#000000119,"gespendet von arns.steuerberatung aus Köln , vielen Dank."
6725,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Bosnia and Herzegovina, Bosanski Petrovac: Grundschule Ahmet Hromadzic (Leben und Lernen in Bosnien eV)",Bosnia and Herzegovina,94PEBC003333 (DW 1205544),no,Asus Eee Top,2016-02-29,0,#000000119,"gespendet von DW Deutsche Welle Bonn , vielen Dank."
6724,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Bosnia and Herzegovina, Bosanski Petrovac: Grundschule Ahmet Hromadzic (Leben und Lernen in Bosnien eV)",Bosnia and Herzegovina,5818229,no,Silverstone Turtle Silence PC,2016-02-29,0,#000000119,"gespendet von arns.steuerberatung aus Köln , vielen Dank."
6723,S4,Labdoo Annahmestelle 90402 Nürnberg (Hub),"Kenya, Nairobi: Star Educational Centre (Mpito eV)",Kenya,UNKNOWN,no,Acer 5730G,2016-02-28,0,#000000138,Displayschaden - Streifen (2mm) in rechter Hälfte blind - sonst i.O.
6722,S0,,,Switzerland,D0FGN2J,no,Dell Latitude D620,2016-02-28,0,,
6721,S6,Labdoo Annahmestelle 90402 Nürnberg (Hub),,Germany,2006DJ2341,no,MSi,2016-02-28,0,,
6720,S4,Labdoo Annahmestelle 90402 Nürnberg (Hub) | Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Uganda, Kumi: St. Charles Borromeo Akulony | Kumi-Freunde e.V.",Uganda,A5N0AS479002227,no,Asus X52J,2016-02-28,49.28,#000000420,Ersatzplatte gespendet vom Labdoo.org e.V.
6719,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Bosnia and Herzegovina, Bosanski Petrovac: Grundschule Ahmet Hromadzic (Leben und Lernen in Bosnien eV)",Bosnia and Herzegovina,94PEBC002988 (DW 1205546),no,Asus Eee Top,2016-02-28,0,#000000119,"gespendet von DW Deutsche Welle Bonn , vielen Dank."
6718,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Bosnia and Herzegovina, Bosanski Petrovac: Grundschule Ahmet Hromadzic (Leben und Lernen in Bosnien eV)",Bosnia and Herzegovina,94PEBC003367 (DW 1205556),no,Asus Eee Top,2016-02-28,0,#000000119,"gespendet von DW Deutsche Welle Bonn , vielen Dank."
6717,S4,Labdoo Hub Zürich (Schweiz),"Mongolia, Bayan-Ulgii: Vocational Training School",Mongolia,2TGG1P1,no,Dell Latitude E6410,2016-02-28,0,,"Donated by Paul Summermatter, Switzerland (30-SEP-2016)"
6716,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Bosnia and Herzegovina, Bosanski Petrovac: Grundschule Ahmet Hromadzic (Leben und Lernen in Bosnien eV)",Bosnia and Herzegovina,-,no,No Name PC,2016-02-28,0,#000000119,"gespendet von arns.steuerberatung aus Köln , vielen Dank."
6715,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Bosnia and Herzegovina, Bosanski Petrovac: Grundschule Ahmet Hromadzic (Leben und Lernen in Bosnien eV)",Bosnia and Herzegovina,-,no,No Name PC,2016-02-28,0,#000000119,"gespendet von arns.steuerberatung aus Köln , vielen Dank."
6714,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Bosnia and Herzegovina, Bosanski Petrovac: Grundschule Ahmet Hromadzic (Leben und Lernen in Bosnien eV)",Bosnia and Herzegovina,94PEBC003338 (DW 1205569),no,Asus Eee Top,2016-02-28,0,#000000119,"gespendet von DW Deutsche Welle Bonn , vielen Dank."
6713,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Bosnia and Herzegovina, Bosanski Petrovac: Grundschule Ahmet Hromadzic (Leben und Lernen in Bosnien eV)",Bosnia and Herzegovina,94PEBC003294 (DW 1205551),no,Asus Eee Top,2016-02-28,0,#000000119,"gespendet von DW Deutsche Welle Bonn , vielen Dank."
6712,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Bosnia and Herzegovina, Bosanski Petrovac: Grundschule Ahmet Hromadzic (Leben und Lernen in Bosnien eV)",Bosnia and Herzegovina,94PEBC006060 (DW 1205522),no,Asus Eee Top,2016-02-28,0,#000000119,"gespendet von DW Deutsche Welle Bonn , vielen Dank."
6711,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Nepal, Lagankhel: Hilfe für Dorfschulen und Kinderdorf Kalanki (Carisimo)",Nepal,YSAH010330,no,FSC Amilo L1310G,2016-02-28,48.84,#000000122,"gespendet von E. Rehfisch aus Duisburg , vielen Dank."
6710,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Bosnia and Herzegovina, Bosanski Petrovac: Grundschule Ahmet Hromadzic (Leben und Lernen in Bosnien eV)",Bosnia and Herzegovina,1035552 (DW 1206630),no,Tarox 280S,2016-02-28,0,#000000119,"gespendet von DW Deutsche Welle Bonn , vielen Dank."
6709,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Bosnia and Herzegovina, Bosanski Petrovac: Grundschule Ahmet Hromadzic (Leben und Lernen in Bosnien eV)",Bosnia and Herzegovina,914C801DN05150745BK000,no,Medion MD95800,2016-02-28,0,#000000119,"gespendet von E. Rehfisch aus Duisburg , vielen Dank."
6708,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Nepal, Lagankhel: Hilfe für Dorfschulen und Kinderdorf Kalanki (Carisimo)",Nepal,4015625300071659,no,Medion MD96360 SAM 2010,2016-02-27,71.04,#000000122,"gespendet von E. Rehfisch aus Duisburg , vielen Dank."
6707,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Bosnia and Herzegovina, Bosanski Petrovac: Grundschule Ahmet Hromadzic (Leben und Lernen in Bosnien eV)",Bosnia and Herzegovina,94PEBC003376 (DW 1205550),no,Asus Eee Top,2016-02-27,0,#000000119,"gespendet von DW Deutsche Welle Bonn , vielen Dank."
6706,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Bosnia and Herzegovina, Bosanski Petrovac: Grundschule Ahmet Hromadzic (Leben und Lernen in Bosnien eV)",Bosnia and Herzegovina,-,no,No Name PC,2016-02-27,0,#000000119,"gespendet von arns.steuerberatung aus Köln , vielen Dank."
6705,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Bosnia and Herzegovina, Bosanski Petrovac: Grundschule Ahmet Hromadzic (Leben und Lernen in Bosnien eV)",Bosnia and Herzegovina,-,no,No Name PC,2016-02-27,0,#000000119,"gespendet von arns.steuerberatung aus Köln , vielen Dank."
6704,S4,Labdoo Hub Salzburg,"Peru, Miraflores: Estamos creando bibliotecas y necesitamos dotarlas de una laptop a cada una para llevar el registro ",Peru,914W801DS05390311FK000,no,Medion MD 96500,2016-02-27,0,#000000125,peru
6703,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Germany, Mülheim an der Ruhr: Betreuung und Begleitung von minderjährigen Flüchtlingen ( KSD Stadt Mülheim an der Ruhr)",Germany,R9A31DE,no,IBM ThinkPad T510,2016-02-27,57.72,,"gespendet von der Telekom AG Bonn , vielen Dank."
6702,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Germany, Mülheim an der Ruhr: Betreuung und Begleitung von minderjährigen Flüchtlingen ( KSD Stadt Mülheim an der Ruhr)",Germany,R9AEDGB,no,IBM ThinkPad T510,2016-02-27,57.72,,"gespendet von der Telekom AG Bonn , vielen Dank."
6701,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Germany, Mülheim an der Ruhr: Betreuung und Begleitung von minderjährigen Flüchtlingen ( KSD Stadt Mülheim an der Ruhr)",Germany,R9C8WF9,no,IBM ThinkPad T510,2016-02-27,57.72,,"gespendet von der Telekom AG Bonn , vielen Dank."
6700,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Germany, Mülheim an der Ruhr: Betreuung und Begleitung von minderjährigen Flüchtlingen ( KSD Stadt Mülheim an der Ruhr)",Germany,R9DEBNW,no,IBM ThinkPad T510,2016-02-27,57.72,,"gespendet von der Telekom AG Bonn , vielen Dank."
6699,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Bosnia and Herzegovina, Bosanski Petrovac: Grundschule Ahmet Hromadzic (Leben und Lernen in Bosnien eV)",Bosnia and Herzegovina,-,no,No Name PC,2016-02-26,0,#000000119,"gespendet von arns.steuerberatung aus Köln , vielen Dank."
6698,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Germany, Mülheim an der Ruhr: Betreuung und Begleitung von minderjährigen Flüchtlingen ( KSD Stadt Mülheim an der Ruhr)",Germany,R9B26Y1,no,IBM ThinkPad T510,2016-02-26,57.72,,"gespendet von der Telekom AG Bonn , vielen Dank."
6697,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Germany, Mülheim an der Ruhr: Betreuung und Begleitung von minderjährigen Flüchtlingen ( KSD Stadt Mülheim an der Ruhr)",Germany,R9CX87H,no,IBM ThinkPad T510,2016-02-26,57.72,,"gespendet von der Telekom AG Bonn , vielen Dank."
6696,S4,Grassroots,"South Africa, Johannesburg: ADET - African Digital Education Trust",South Africa,CZC93867N6,no,HP Elitbook 6930p,2016-02-26,0,,Donated by Paul Summermatter (30-SEP-2016)
6695,S4,Labdoo Annahmestelle 72805 Schwäbische Alb (Hub),"Edoovillage #1396 - Nepal, Solukhumbu: Classrooms in the Clouds Nepal",Nepal,CNF34901JY,no,HP Compaq nx9005,2016-02-26,65.12,,neuer Akku
6694,S6,Grassroots,,Switzerland,9CSC82J,no,Dell Latitude D810,2016-02-26,0,,
6693,S4,Labdoo Annahmestelle 72805 Schwäbische Alb (Hub),"Edoovillage #1396 - Nepal, Solukhumbu: Classrooms in the Clouds Nepal",Nepal,CNF3482ZKX,no,HP Compaq nx9005,2016-02-25,65.12,,
6692,S4,Labdoo Annahmestelle 72805 Schwäbische Alb (Hub),"Edoovillage #1396 - Nepal, Solukhumbu: Classrooms in the Clouds Nepal",Nepal,CNF34901PD,no,HP Compaq nx9005,2016-02-25,65.12,,neuer Akku
6691,S4,Labdoo Annahmestelle 72805 Schwäbische Alb (Hub),"Edoovillage #1396 - Nepal, Solukhumbu: Classrooms in the Clouds Nepal",Nepal,CNF34901FR,no,HP Compaq nx9005,2016-02-25,65.12,,neuer Akku
6690,S4,Labdoo Annahmestelle 72805 Schwäbische Alb (Hub),"Nepal, Udayapur: Nepal, Udayapur:Secondary School Balamta",Nepal,CNF34901PY,no,HP Compaq nx9005,2016-02-25,65.12,,
6689,S4,Labdoo Annahmestelle 72805 Schwäbische Alb (Hub),"Edoovillage #1396 - Nepal, Solukhumbu: Classrooms in the Clouds Nepal",Nepal,CNF34901NG,no,HP Compaq nx9005,2016-02-25,65.12,,neuer Akku
6688,S4,Labdoo Annahmestelle 72805 Schwäbische Alb (Hub),"Edoovillage #1396 - Nepal, Solukhumbu: Classrooms in the Clouds Nepal",Nepal,CNF34901PN,no,HP Compaq nx9005,2016-02-25,65.12,,neuer Akku
6687,S2,,,Austria,PIW632500516610 (PCC ID),no,Dell Latutude D810,2016-02-24,0,,
6686,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Bosnia and Herzegovina, Bosanski Petrovac: Grundschule Ahmet Hromadzic (Leben und Lernen in Bosnien eV)",Bosnia and Herzegovina,5823136,no,Silverstone Turtle Silence PC,2016-02-24,0,#000000119,"gespendet von arns.steuerberatung aus Köln , vielen Dank."
6685,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Tanzania, Bukoba: Nyaishozi Primary School Jambo Bukoba e.V.",Tanzania,7KP7B4J,no,Dell Latitude E6500,2016-02-24,59.9955,#000000121,gespendet von Telekom AG Bonn 
6684,S6,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),,Austria,CNU83516WN,no,HP Compaq 6530b,2016-02-24,54.54,,"gespendet von Fa. Dyson GmbH, Köln, vielen Dank. Wegen Defekt nach Salzburg (siehe Aufkleber mit Fehlerbeschreibung), Motherboard defekt?"
6683,S6,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub) | Annahmestelle Salzburg: Pfarre Maria-Hilf in Leopoldskron-Moos,,Austria,CNU63210SY,no,HP Compaq nx6310,2016-02-24,43.2,,"gespendet von der Stadt Neumünster , vielen Dank. Defekt: Bleibt stromlos, nach Salzburg zur Durchsicht."
6682,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Tanzania, Bukoba: Nyaishozi Primary School Jambo Bukoba e.V.",Tanzania,CNF0141V35,no,HP G62,2016-02-24,47.52,#000000121,"gespendet von Fam. Redslab (?) aus 52159 Roetgen , vielen Dank."
6681,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Bosnia and Herzegovina, Bosanski Petrovac: Grundschule Ahmet Hromadzic (Leben und Lernen in Bosnien eV)",Bosnia and Herzegovina,94PEBC003028 (DW 1205571),no,Asus Eee Top,2016-02-24,0,#000000119,"gespendet von DW Deutsche Welle Bonn , vielen Dank."
6680,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Bosnia and Herzegovina, Cazin: JUI SREDNJA SKOLA (Leben und Lernen in Bosnien eV)",Bosnia and Herzegovina,662845,no,Silverstone Turtle Silence PC,2016-02-24,0,#000000098,"gespendet von arns.steuerberatung aus Köln , vielen Dank."
6679,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Bosnia and Herzegovina, Cazin: JUI SREDNJA SKOLA (Leben und Lernen in Bosnien eV)",Bosnia and Herzegovina,5823137,no,Silverstone Turtle Silence PC,2016-02-23,0,#000000098,"gespendet von arns.steuerberatung aus Köln , vielen Dank."
6678,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Bosnia and Herzegovina, Bosanski Petrovac: Grundschule Ahmet Hromadzic (Leben und Lernen in Bosnien eV)",Bosnia and Herzegovina,94PEBC003361 (DW 1205552),no,Asus Eee Top,2016-02-23,0,#000000119,"gespendet von DW Deutsche Welle Bonn , vielen Dank."
6677,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Bosnia and Herzegovina, Bosanski Petrovac: Grundschule Ahmet Hromadzic (Leben und Lernen in Bosnien eV)",Bosnia and Herzegovina,BL55R4J,no,Dell Latitude E6500,2016-02-23,59.9955,#000000119,gespendet von Telekom AG Bonn 
6676,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Bosnia and Herzegovina, Bosanski Petrovac: Grundschule Ahmet Hromadzic (Leben und Lernen in Bosnien eV)",Bosnia and Herzegovina,1F5684J,no,Dell Latitude E6500,2016-02-23,59.9955,#000000119,gespendet von Telekom AG Bonn 
6675,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Bosnia and Herzegovina, Cazin: JUI SREDNJA SKOLA (Leben und Lernen in Bosnien eV)",Bosnia and Herzegovina,CZC6042V60,no,HP Compaq dc5100 MT,2016-02-23,0,#000000098,"gespendet vom Autohaus Hillenberg GmbH aus Bergisch Gladbach , vielen Dank."
6674,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Bosnia and Herzegovina, Cazin: JUI SREDNJA SKOLA (Leben und Lernen in Bosnien eV)",Bosnia and Herzegovina,CZC6042VBF,no,HP Compaq dc5100 MT,2016-02-23,0,#000000098,"gespendet vom Autohaus Hillenberg GmbH aus Bergisch Gladbach , vielen Dank."
6673,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Bosnia and Herzegovina, Bosanski Petrovac: Grundschule Ahmet Hromadzic (Leben und Lernen in Bosnien eV)",Bosnia and Herzegovina,CZC6170C77,no,HP Compaq dc5100 MT,2016-02-23,0,#000000119,"gespendet vom Autohaus Hillenberg GmbH aus Bergisch Gladbach , vielen Dank."
6672,S4,Labdoo Hub Taipei @EWB-Taiwan,"Cambodia, Siem Reap: Computer Room for Teryao Elementary School",Cambodia,VS13058,no,ViewSonic ViewBook VNB120,2016-02-23,0,,No mouse
6671,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Bosnia and Herzegovina, Bosanski Petrovac: Grundschule Ahmet Hromadzic (Leben und Lernen in Bosnien eV)",Bosnia and Herzegovina,1035665 (DW 1206743),no,Tarox 280S,2016-02-23,0,#000000119,"gespendet von DW Deutsche Welle Bonn , vielen Dank."
6670,S4,Labdoo Hub Taipei @EWB-Taiwan,"Cambodia, Siem Reap: Computer Room for Teryao Elementary School",Cambodia,Y9058025R,no,TOSHIBA Portege M900,2016-02-23,0,,No mouse
6669,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Bosnia and Herzegovina, Cazin: JUI SREDNJA SKOLA (Leben und Lernen in Bosnien eV)",Bosnia and Herzegovina,Z4020171W,no,Toshiba Satellite SL10-104,2016-02-22,0,#000000098,"von unbekanntem Spender via Oliver , Repair Café DU - Ruhrort erhalten, vielen Dank."
6668,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Bosnia and Herzegovina, Bosanski Petrovac: Grundschule Ahmet Hromadzic (Leben und Lernen in Bosnien eV)",Bosnia and Herzegovina,94PEBC003343 (DW 1205572),no,Asus Eee Top,2016-02-22,0,#000000119,"gespendet von DW Deutsche Welle Bonn , vielen Dank."
6667,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Bosnia and Herzegovina, Bosanski Petrovac: Grundschule Ahmet Hromadzic (Leben und Lernen in Bosnien eV)",Bosnia and Herzegovina,94PEBC003363 (DW 1205556),no,Asus Eee Top,2016-02-22,0,#000000119,"gespendet von DW Deutsche Welle Bonn , vielen Dank."
6666,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Bosnia and Herzegovina, Cazin: JUI SREDNJA SKOLA (Leben und Lernen in Bosnien eV)",Bosnia and Herzegovina,CZC6042WN8,no,HP Compaq dc5100 MT,2016-02-22,0,#000000098,"gespendet vom Autohaus Hillenberg GmbH aus Bergisch Gladbach , vielen Dank."
