iso,lat,lng,type,count,label,info,precision
ESP,40.4165,-3.70256,recipient,11,"Spain, madrid: Queremos introducir la robótica en nuestro co","Madrid, open, 150 students",city
DEU,50.93275,7.28389,recipient,3,"Germany, Overath: Flüchtlingsprojekt Overath","Overath, completed, 5 students",city
TGO,6.12874,1.22154,recipient,0,"Togo, Lomé: Shelter 'Casa de Acogida Alegría'","Lomé, open, 25 students",city
DEU,50.9856,7.13298,recipient,5,"Germany, Bergisch Gladbach: Q1 Jugend-Kulturzentrum und Q1st","Bergisch Gladbach, completed, 15 students",city
KHM,12.6992,105.0397,recipient,15,"Cambodia, Pangna Villay: Eine Schule für Pang Na (Enactus Un","Cambodia, completed, 85 students",country
KEN,0.6899,37.9531,recipient,3,"Kenya, Umoja: Primary School Umoja Muehlbauer Academy","Kenya, open, 87 students",country
MEX,32.5027,-117.00371,recipient,2,"Mexico, Tijuana : Orphanage supported by Global Youth Missio","Tijuana, completed, 20 students",city
TZA,-6.3558,34.8183,recipient,5,"Tanzania, Dar es Saalam: MIYOSHA Computer Lab","Tanzania, open, 150 students",country
TGO,8.6607,0.8991,recipient,0,"Togo, Noepe-Demime: Noepe-Demime School","Togo, open, 30 students",country
ESP,40.03108,-3.60246,recipient,8,"Spain, Aranjuez: Rincón informático del aula: articular un e","Aranjuez, open, 450 students",city
HTI,19.75938,-72.19815,recipient,15,"Haiti, Cap-Haitien: Kinderhilfeprojekt Waisenhaus (action fi","Cap-Haïtien, completed, 423 students",city
DEU,51.43247,6.76516,recipient,15,"Germany, Duisburg: Otfried-Preußler-Schule Sprachförderung v","Duisburg, completed, 288 students",city
DEU,51.083,10.4262,recipient,10,"Germany, Hohenhameln: Deutschkurse und Integrationshilfe für","Germany, completed, 125 students",country
DEU,51.083,10.4262,recipient,5,"Germany, Bitburg: Workshop Jugendmedienschutz (Kinderlachen-","Germany, completed, 10 students",country
AUT,47.79941,13.04399,recipient,3,"Austria, Salzburg: Salzburg Fluechtlingsquartier","Salzburg, completed, 50 students",city
DEU,51.43218,6.87967,recipient,3,"Germany, Mülheim an der Ruhr: CIIC Zentrum für Integration u","Mülheim, completed, 25 students",city
GHA,5.55602,-0.1969,recipient,6,"Ghana, Accra: Jerremmites Academy","Accra, open, 100 students",city
CRI,9.8635,-84.1467,recipient,2,"Costa Rica, Potrero: Abriendo Mentes","Costa Rica, open, 80 students",country
CHE,47.05048,8.30635,recipient,0,"Switzerland, Luzern: @ctive Asyl","Luzern, completed, 200 students",city
IND,34.08565,74.80555,recipient,21,"India, Srinagar: Syed Sahab Memorial School","Srinagar, open, 150 students",city
PAK,32.15567,74.18705,recipient,4,"Pakistan, Gujranwala: Zephaniah Free School to raise the sta","Gujranwala, completed, 100 students",city
DEU,51.083,10.4262,recipient,8,"Germany, Bonner Raum: Runder Tisch Flüchtlinge Bonn/ Bad God","Germany, completed, 450 students",country
DEU,51.43247,6.76516,recipient,55,"Germany, Duisburg: Landfermann Gymnasium, Gelingende Integra","Duisburg, completed, 1200 students",city
TGO,8.6607,0.8991,recipient,0,"Togo, Sagada: Centre informatique villageois des jeunes mill","Togo, open, 210 students",country
BLZ,17.2425,-88.6827,recipient,19,"Belize, Cayo District: 2016 Belize Educational Service Group","Belize, open, 150 students",country
DEU,48.78232,9.17702,recipient,6,"Germany, Stuttgart: Flüchtlings-Computerwerkstatt","Stuttgart, completed, 100 students",city
SEN,14.74521,-17.13783,recipient,3,"Senegal, Sebikotane: School-Project Sebikotane, Senegal","Sébikhotane, completed, 166 students",city
DEU,51.43247,6.76516,recipient,35,"Germany, Duisburg: Aletta-Haniel-Gesamtschule Förderung Seit","Duisburg, completed, 1000 students",city
TZA,-6.3558,34.8183,recipient,2,"Tanzania, Dar es Saalam: Bahari Nursery and Primary School","Tanzania, open, 800 students",country
GHA,6.04024,-0.80876,recipient,14,"Ghana, Akwatia: Free Heart Complex Academy","Akwatia, completed, 235 students",city
UKR,51.86296,33.4698,recipient,25,"Ukraine, Shostka: Charity Foundation 'Life' Computer class f","Shostka, completed, 360 students",city
DEU,51.43247,6.76516,recipient,15,"Germany, Duisburg: Zentrum für Integrations- und Migrationsa","Duisburg, completed, 30 students",city
DEU,50.9856,7.13298,recipient,4,"Germany, Bergisch Gladbach: Neue Heimat Begegnungscafe für F","Bergisch Gladbach, completed, 40 students",city
SLE,8.48714,-13.2356,recipient,4,"Sierra Leone, Freetown: Josmariam Junior Secondary School","Freetown, open, 90 students",city
KEN,1.01572,35.00622,recipient,5,"Kenya, Kitale: Child Welfare Society of Kenya (CWSOK)","Kitale, completed, 50 students",city
DEU,51.25627,7.14816,recipient,1,"Germany, Wuppertal: Flüchtlingshilfe OT Höhe (Stadt Wupperta","Wuppertal, completed, 2 students",city
CMR,6.2942,12.9485,recipient,4,"Cameroon, Arrondissement VII,Yaoundé: École Bilingue Les phi","Cameroon, open, 350 students",country
DEU,50.93333,6.95,recipient,3,"Germany, Köln: 180 Grad Wende (JubiGO eV)","Köln, completed, 12 students",city
DEU,50.9856,7.13298,recipient,1,"Germany, Bergisch Gladbach: Sprachkurse für Flüchtlingsheime","Bergisch Gladbach, completed, 40 students",city
DEU,51.50508,7.09654,recipient,1,"Germany, Gelsenkirchen: Suizidprävention für Jugendliche","Gelsenkirchen, completed, 10 students",city
DEU,51.52392,6.9285,recipient,5,"Germany, Bottrop: Ausbildung und Bewerbertraining für Flücht","Bottrop, completed, 20 students",city
DEU,51.43218,6.87967,recipient,2,"Germany, Mülheim an der Ruhr: Drogenhilfe für Jugendliche","Mülheim, completed, 50 students",city
DEU,51.48165,7.21648,recipient,9,"Germany, Bochum: Flüchtlingshilfe SkF eV","Bochum, completed, 18 students",city
DEU,51.43218,6.87967,recipient,2,"Germany, Mülheim an der Ruhr: esCor Weiterbildung Betreuer F","Mülheim, completed, 10 students",city
DEU,51.48165,7.21648,recipient,1,"Germany, Bochum: Integrative Kindergemeinschaft","Bochum, completed, 30 students",city
DEU,51.43218,6.87967,recipient,10,"Germany, Mülheim an der Ruhr: Sprachkurse für Flüchtlinge (C","Mülheim, completed, 30 students",city
DEU,51.43247,6.76516,recipient,4,"Germany, Duisburg: Lebenshilfe Duisburg","Duisburg, completed, 10 students",city
CHE,47.3264,8.79779,recipient,15,"Switzerland, Wetzikon: REMAR S.O.S Flüchtlingshilfe","Wetzikon, completed, 300 students",city
DEU,51.50508,7.09654,recipient,2,"Germany, Gelsenkirchen: Lern-PC Kleiderstube Caritas","Gelsenkirchen, completed, 10 students",city
DEU,51.45657,7.01228,recipient,5,"Germany, Essen: Integrations- und Sprachkurse für Jugendlich","Essen, completed, 20 students",city
IND,23.5863,81.173,recipient,8,"India, Rajasthan: Connect children with online teachers (Pro","India, completed, 100 students",country
BFA,12.36566,-1.53388,recipient,3,"Burkina Faso, Ouagadougou: Gerry School Faso","Ouagadougou, open, 20 students",city
CHN,38.0733,104.6911,recipient,4,"China, Ganzi County, Ganzi Tibetan Autonomous Prefecture: fr","China, open, 450 students",country
DEU,51.50508,7.09654,recipient,1,"Germany, Gelsenkirchen: Quartiersprojekt Gelsenkirchen-Schol","Gelsenkirchen, completed, 10 students",city
DEU,50.73438,7.09549,recipient,10,"Germany, Bonn:   Flüchtlingsprojekt:DRK-Betreuungsdienste We","Bonn, completed, 500 students",city
BIH,44.1442,17.8347,recipient,20,"Bosnia and Herzegovina, Jajce: škola „13. RUJAN“ Jajce","Bosnia and Herzegovina, completed, 700 students",country
DEU,51.40055,6.71187,recipient,7,"Germany, Duisburg Rheinhausen: Deutsch- und Integrationskurs","Rheinhausen, completed, 84 students",city
MLI,17.1681,-4.3464,recipient,41,"Mali, Dalakana: 2 schools | AGT Africa GreenTec","Mali, completed, 120 students",country
MLI,17.1681,-4.3464,recipient,40,"Mali, Djoliba: 2 village schools | AGT Africa GreenTec","Mali, completed, 120 students",country
MLI,17.1681,-4.3464,recipient,20,"Mali, Nafadji: village school | AGT Africa GreenTec","Mali, open, 120 students",country
IND,28.65195,77.23149,recipient,2,"India, New Dehli: Sharing Experiences – India 2016 - CNI SHI","Delhi, completed, 70 students",city
BDI,-3.2613,29.8852,recipient,43,"Burundi, Muramvya: Lycee de Muramvya","Burundi, completed, 800 students",country
MWI,-11.46556,34.02071,recipient,6,"Malawi, Mzuzu: Computer education for :Mzuzu government seco","Mzuzu, open, 360 students",city
SLB,-9.43333,159.95,recipient,2,"Solomon Islands, Honiara: Computer Education for isale Prima","Honiara, completed, 400 students",city
MMR,16.77919,94.73212,recipient,10,"Myanmar, Pathein: Computer education for Pathein School","Pathein, completed, 200 students",city
MNG,48.96833,89.9625,recipient,16,"Mongolia, Ulgii Soum: College of Education","Ölgii, open, 490 students",city
MNG,47.0864,103.3987,recipient,13,"Mongolia, Nogoonnuur Soum: Nogoonnuur High School","Mongolia, open, 1000 students",country
MNG,47.0864,103.3987,recipient,14,"Mongolia, Sagsai Soum: Sagsai Secondary School","Mongolia, open, 350 students",country
DEU,51.48813,13.76623,recipient,15,"Germany, Lüchow: Integrationshaus Wendland","Lauchhammer, completed, 35 students",city
DEU,48.27525,8.85464,recipient,1,"Germany, Balingen: Raum Balingen Kulturelle Vielfalt und Int","Balingen, completed, 20 students",city
MNG,48.96833,89.9625,recipient,7,"Mongolia, Ulgii Soum: Zayed Secondary School","Ölgii, open, 400 students",city
NGA,9.6103,8.1477,recipient,25,"Nigeria, Umunohu: Ikperejere, Ihitte/Uboma L.G.A. Umunohu","Nigeria, completed, 1000 students",country
AFG,34.52813,69.17233,recipient,1,"Afghanistan, Kabul: Hospital with workshop","Kabul, completed, 10 students",city
BFA,11.17715,-4.2979,recipient,11,"Burkina Faso, Bobo-Dioulasso: ONG CAT SYA Suport educatiu pe","Bobo-Dioulasso, open, 75 students",city
COL,4.1878,-72.6445,recipient,0,"Colombia, Girardota: Aula digital 'Conectados por la paz'","Colombia, open, 100 students",country
DOM,18.7795,-70.435,recipient,22,"Dominican Republic, Luperón: Centro Educativo Liceo El Higo","Dominican Republic, completed, 200 students",country
CHE,46.7368,8.2869,recipient,0,"Switzerland, Au: Stiftung Kinderheim Grünau","Switzerland, completed, 16 students",country
COL,6.245,-75.57151,recipient,2,"Colombia, Medellin: Colaboratorio para la Paz ","Medellín, completed, 20 students",city
DEU,51.84967,8.30017,recipient,1,"Germany, Rheda-Wiedenbrück: Weltreise durch Wohnzimmer","Rheda-Wiedenbrück, completed, 10 students",city
BLR,53.90019,27.56653,recipient,19,"Belarus, Minsk: Green Cross SocMed","Minsk, completed, 200 students",city
CHL,-37.8294,-70.7686,recipient,2,"Chile, Peñalolén: Tres escuelas municipales de la Comuna de ","Chile, open, 75 students",country
DEU,51.083,10.4262,recipient,2,"Germany, Bad Godesberg: Flüchtlingsprojekt 'Cafe Kontakt', B","Germany, completed, 130 students",country
IND,19.07283,72.88261,recipient,2,"India, Mumbai: Gao Yi North India Service Group","Mumbai, open, 400 students",city
IRQ,36.86608,42.9879,recipient,30,"Iraq, Dohuk:  Computertraining für Kinder und Jugendliche | ","Dihok, completed, 350 students",city
ETH,14.12109,38.72337,recipient,4,"Ethiopia, axum: Laptops für die Hawelti-Schule im nordäthiop","Aksum, open, 530 students",city
BOL,-16.7312,-64.4521,recipient,6,"Bolivia, San Pedro de Buenavista, Posito: Berufsschule 'Inst","Bolivia, completed, 200 students",country
UGA,0.31628,32.58219,recipient,24,"Uganda, Kampala: Out of school youth empowerment project","Kampala, open, 0 students",city
VNM,10.82302,106.62965,recipient,6,"Vietnam, Ho Chi Minh City: Computer Room for Vinh Phuoc Budd","Ho Chi Minh City, open, 20 students",city
GHA,7.9453,-1.2192,recipient,49,"Ghana, Offinso: Reverence Preparatory School and Junior High","Ghana, completed, 600 students",country
CMR,3.86667,11.51667,recipient,0,"Cameroon, Yaoundé: Centre LIKALO","Yaoundé, open, 40 students",city
PHL,14.6042,120.9822,recipient,10,"Philippines, Manila: Student Center for street children","Manila, completed, 112 students",city
SEN,14.2289,-14.6109,recipient,1,"Senegal, Kabrousse: College Kabrousse ","Senegal, open, 1000 students",country
DEU,50.73438,7.09549,recipient,10,"Germany, Bonn: Flüchtlings Projekt: Internet Cafe Caritsverb","Bonn, completed, 180 students",city
DEU,51.19807,6.68504,recipient,6,"Germany, Neuss: Geschwister-Scholl-Haus","Neuss, completed, 40 students",city
MDG,-19.0416,46.6849,recipient,14,"Madagascar, Cobara: Comunication, Information and Education ","Madagascar, completed, 700 students",country
CRI,9.8635,-84.1467,recipient,2,"Costa Rica, Tablazo de Sardinal: Lakeside International Scho","Costa Rica, open, 8 students",country
UKR,51.5225,30.71806,recipient,24,"Ukraine, Slavutych: Green Cross of Ukraine","Slavutych, completed, 250 students",city
DEU,49.45421,11.07752,recipient,2,"Germany, Nürnberg: Deutschland, Nürnberg: Asylothek Kohlenho","Nürnberg, completed, 10 students",city
TZA,-10.26667,40.18333,recipient,8,"Tanzania, Mtwara: Ordensausbildung junger Frauen in Luagala ","Mtwara, completed, 18 students",city
NIC,12.8936,-85.0161,recipient,7,"Nicaragua, Puerta Cabezas: Associació Amics de Puerto Cabeza","Nicaragua, completed, 0 students",country
ESP,41.34618,1.69713,recipient,4,"Spain, Vilafranca del Penedés: Atendemos la discapacidad, fo","Vilafranca del Penedès, completed, 4 students",city
KEN,-4.05466,39.66359,recipient,14,"Kenya, Mombasa: School and orphanage homes Twaayf Foundation","Mombasa, open, 45 students",city
MAR,28.6876,-8.8172,recipient,15,"Morocco, Sidi Flah / Skoura: school III Chemins sans Frontiè","Morocco, completed, 100 students",country
ALB,41.1417,20.0611,recipient,0,"Albania, Preza: Albanienhilfe e.V.","Albania, completed, 30 students",country
MNG,47.0864,103.3987,recipient,15,"Mongolia, Tschoibalsan: Dornod Polytechnic College","Mongolia, open, 956 students",country
NGA,6.45407,3.39467,recipient,2,"Nigeria, Lagos State: Star of Hope Transformation Center","Lagos, open, 300 students",city
CHE,47.36667,8.55,recipient,6,"Switzerland, Zurich: Action from Switzerland / Action for Wo","Zürich, open, 50 students",city
GHA,6.68848,-1.62443,recipient,1,"Ghana, Kumasi / Santasi: Maria Montessori School (UMAWA)","Kumasi, open, 1300 students",city
NPL,28.3009,84.1339,recipient,4,"Nepal, Nuwakot: Learn to Learn","Nepal, completed, 20 students",country
KEN,-4.05466,39.66359,recipient,0,"Kenya, Mombasa: KiD Kenia Diani","Mombasa, open, 87 students",city
CHE,46.7368,8.2869,recipient,0,"Switzerland, Mobil: Papa-Help","Switzerland, completed, 10 students",country
GTM,16.33111,-89.41694,recipient,9,"Guatemala, Poptun: Ixobobo School","Poptún, completed, 78 students",city
DEU,51.22172,6.77616,recipient,6,"Germany, Düsseldorf: Flüchtlingshilfe Düsseldorf (Private In","Düsseldorf, completed, 20 students",city
DEU,51.083,10.4262,recipient,14,"Germany, bad godesberg: Flüchtlings-Projekt 'Karl-Finkelnbur","Germany, completed, 180 students",country
ROU,45.8245,25.0942,recipient,11,"Romania, Lipova: Jakobushaus Lipova (Elsa-Brändström-Gymnasi","Romania, completed, 24 students",country
MEX,20.93537,-89.01802,recipient,22,"Mexico, Izamal: Schoolprojeht: Bethel International Christia","Izamal, completed, 160 students",city
GHA,7.9453,-1.2192,recipient,0,"Ghana, Abodom: Teaching Computer Basics (TCB) ","Ghana, open, 1913 students",country
BIH,44.81694,15.87083,recipient,10,"Bosnia and Herzegovina, Bihac: Udruzenje 'Radosti druzenja' ","Bihać, completed, 20 students",city
NPL,28.3009,84.1339,recipient,2,"Nepal, Bhuthamod Rajmarg, Dhulikhel: Project CodeForNepal","Nepal, open, 40 students",country
DEU,51.083,10.4262,recipient,6,"Germany, Kleines Wiesental: Wohngruppe Gretherhof WIESE Kind","Germany, completed, 20 students",country
BOL,-17.78629,-63.18117,recipient,5,"Bolivia, Santa Cruz de la Sierra: Kinderheim „Hogar de Niños","Santa Cruz de la Sierra, open, 152 students",city
DEU,51.43247,6.76516,recipient,0,"Germany, Duisburg: Lernangebot an der Flüchtlingsunterkunft ","Duisburg, completed, 120 students",city
MEX,32.5027,-117.00371,recipient,8,"Mexico, Tijuana : Laptops for Boys Orphanage","Tijuana, completed, 15 students",city
GHA,5.55602,-0.1969,recipient,1,"Ghana, Accra: Saint  Martin de Porres School (UMAWA)","Accra, open, 1300 students",city
PRY,-23.4219,-58.3891,recipient,8,"Paraguay, Puerto Barra (bei Naranjal): Puerto Barra (IoG Aac","Paraguay, completed, 822 students",country
DEU,51.17343,7.0845,recipient,1,"Germany, Solingen: Flüchtlings- / Integrationsprojekte (Priv","Solingen, completed, 10 students",city
DEU,51.33645,6.55381,recipient,40,"Germany, Krefeld: Flüchtlings- / Integrationsprojekte (Priva","Krefeld, completed, 420 students",city
GHA,5.55602,-0.1969,recipient,0,"Ghana, Accra: iTeach DreamOval Foundation","Accra, completed, 250 students",city
IDN,-8.45,115.61667,recipient,0,"Indonesia, Karangasem: International Humanity Foundation (IH","Amlapura, completed, 50 students",city
DEU,51.45342,6.6326,recipient,1,"Germany, Moers: Flüchtlings- / Integrationsprojekte (Private","Moers, completed, 5 students",city
UGA,1.2822,32.3437,recipient,0,"Uganda, Kabagaya A, Kiboga District: Martyr´s Primary School","Uganda, open, 100 students",country
DEU,51.43247,6.76516,recipient,1,"Germany, Duisburg: Sprachförderung GGS Laar","Duisburg, completed, 205 students",city
DEU,51.43218,6.87967,recipient,6,"Germany, Mülheim an der Ruhr: Welcome “Bros and Sis' (Afro M","Mülheim, completed, 20 students",city
IND,12.22662,79.07461,recipient,12,"India, Tiruvannamalai: Arunachala Rising Sun","Tiruvannamalai, open, 530 students",city
KEN,0.28422,34.75229,recipient,4,"Kenya, Kakamega: Bildungshaus fürs Waisenhaus ( In Our Own Q","Kakamega, completed, 50 students",city
KEN,0.6899,37.9531,recipient,15,"Kenya, Loitokitok: village school ( Big Life Foundation )","Kenya, completed, 132 students",country
GHA,7.9453,-1.2192,recipient,2,"Ghana, Adaklu Kodzobi : Volta Aid Foundation, High School co","Ghana, completed, 80 students",country
ESP,41.38879,2.15899,recipient,0,"Spain, Barcelona: Apoyo en el proceso de aprendizaje de una ","Barcelona, completed, 1 students",city
